Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Extrinsic Apoptotic Signaling Pathway (GO:0097191)	1/67	1.315808e-01	1.914669e-01	0	0	7.351072e+00	1.490896e+01	IFI27
GO_Biological_Process_2023	Protein K48-linked Ubiquitination (GO:0070936)	1/70	1.370589e-01	1.981680e-01	0	0	7.030399e+00	1.397183e+01	IFI27
GO_Biological_Process_2023	Myeloid Leukocyte Differentiation (GO:0002573)	1/71	1.388774e-01	1.995264e-01	0	0	6.929617e+00	1.368020e+01	HLA-DRB1
GO_Biological_Process_2023	Regulation Of Cellular Localization (GO:0060341)	1/72	1.406922e-01	2.008625e-01	0	0	6.831673e+00	1.339814e+01	TRIM58
GO_Biological_Process_2023	Supramolecular Fiber Organization (GO:0097435)	2/316	1.421984e-01	2.009208e-01	0	0	3.128025e+00	6.101315e+00	TMOD1;MYL9
GO_Biological_Process_2023	Protein Tetramerization (GO:0051262)	1/73	1.425033e-01	2.009208e-01	0	0	6.736450e+00	1.312523e+01	HLA-DRB1
GO_Biological_Process_2023	Regulation Of Immune Response (GO:0050776)	1/77	1.497104e-01	2.097793e-01	0	0	6.380616e+00	1.211713e+01	HLA-DRB1
GO_Biological_Process_2023	Positive Regulation Of Immune Response (GO:0050778)	1/80	1.550768e-01	2.146490e-01	0	0	6.137388e+00	1.143908e+01	HLA-DRB1
GO_Biological_Process_2023	Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901)	1/80	1.550768e-01	2.146490e-01	0	0	6.137388e+00	1.143908e+01	PRKAR2B
GO_Biological_Process_2023	Epidermis Development (GO:0008544)	1/85	1.639475e-01	2.228508e-01	0	0	5.770616e+00	1.043448e+01	HLA-DRB1
GO_Biological_Process_2023	Regulation Of Kinase Activity (GO:0043549)	1/85	1.639475e-01	2.228508e-01	0	0	5.770616e+00	1.043448e+01	HLA-DRB1
GO_Biological_Process_2023	Regulation Of Osteoblast Differentiation (GO:0045667)	1/85	1.639475e-01	2.228508e-01	0	0	5.770616e+00	1.043448e+01	HEMGN
GO_Biological_Process_2023	Regulation Of Type II Interferon Production (GO:0032649)	1/87	1.674703e-01	2.262843e-01	0	0	5.635848e+00	1.007097e+01	HLA-DRB1
GO_Biological_Process_2023	Negative Regulation Of Amide Metabolic Process (GO:0034249)	1/93	1.779519e-01	2.390242e-01	0	0	5.266702e+00	9.091602e+00	IGF2BP2
GO_Biological_Process_2023	Muscle Contraction (GO:0006936)	1/94	1.796863e-01	2.399340e-01	0	0	5.209809e+00	8.942860e+00	TMOD1
GO_Biological_Process_2023	T Cell Receptor Signaling Pathway (GO:0050852)	1/95	1.814171e-01	2.408285e-01	0	0	5.154126e+00	8.797869e+00	HLA-DRB1
GO_Biological_Process_2023	Regulation Of Protein Localization (GO:0032880)	1/97	1.848680e-01	2.439827e-01	0	0	5.046240e+00	8.518625e+00	TRIM58
GO_Biological_Process_2023	Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558)	1/98	1.865881e-01	2.448294e-01	0	0	4.993965e+00	8.384128e+00	IGF2BP2
GO_Biological_Process_2023	Protein Complex Oligomerization (GO:0051259)	1/100	1.900177e-01	2.478966e-01	0	0	4.892584e+00	8.124812e+00	HLA-DRB1
GO_Biological_Process_2023	Hemopoiesis (GO:0030097)	1/101	1.917272e-01	2.486976e-01	0	0	4.843415e+00	7.999780e+00	GLRX5
GO_Biological_Process_2023	Positive Regulation Of Kinase Activity (GO:0033674)	1/104	1.968346e-01	2.538719e-01	0	0	4.701634e+00	7.641995e+00	HLA-DRB1
GO_Biological_Process_2023	Positive Regulation Of Autophagy (GO:0010508)	1/107	2.019105e-01	2.574926e-01	0	0	4.567879e+00	7.308289e+00	TRIM58
GO_Biological_Process_2023	Negative Regulation Of Translation (GO:0017148)	1/107	2.019105e-01	2.574926e-01	0	0	4.567879e+00	7.308289e+00	IGF2BP2
GO_Biological_Process_2023	Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189)	1/110	2.069551e-01	2.616516e-01	0	0	4.441486e+00	6.996465e+00	ADGRG7
GO_Biological_Process_2023	Negative Regulation Of Inflammatory Response (GO:0050728)	1/111	2.086297e-01	2.616516e-01	0	0	4.400887e+00	6.897045e+00	HLA-DRB1
GO_Biological_Process_2023	Mitotic Sister Chromatid Segregation (GO:0000070)	1/111	2.086297e-01	2.616516e-01	0	0	4.400887e+00	6.897045e+00	CENPK
GO_Biological_Process_2023	Organonitrogen Compound Biosynthetic Process (GO:1901566)	1/123	2.284577e-01	2.849444e-01	0	0	3.965614e+00	5.854850e+00	ALAS2
GO_Biological_Process_2023	Negative Regulation Of Cellular Biosynthetic Process (GO:0031327)	1/137	2.509778e-01	3.113221e-01	0	0	3.554878e+00	4.914231e+00	IGF2BP2
GO_Biological_Process_2023	Positive Regulation Of Transferase Activity (GO:0051347)	1/143	2.604316e-01	3.212933e-01	0	0	3.403641e+00	4.579310e+00	HLA-DRB1
GO_Biological_Process_2023	Positive Regulation Of Cellular Catabolic Process (GO:0031331)	1/146	2.651148e-01	3.237109e-01	0	0	3.332717e+00	4.424490e+00	TRIM58
GO_Biological_Process_2023	Negative Regulation Of Protein Metabolic Process (GO:0051248)	1/147	2.666694e-01	3.237109e-01	0	0	3.309723e+00	4.374612e+00	IGF2BP2
GO_Biological_Process_2023	Dephosphorylation (GO:0016311)	1/147	2.666694e-01	3.237109e-01	0	0	3.309723e+00	4.374612e+00	PSPH
GO_Biological_Process_2023	Defense Response To Symbiont (GO:0140546)	1/148	2.682208e-01	3.238623e-01	0	0	3.287042e+00	4.325566e+00	IFI27
GO_Biological_Process_2023	Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092)	1/152	2.743944e-01	3.295636e-01	0	0	3.199322e+00	4.137327e+00	TRIM58
GO_Biological_Process_2023	Regulation Of Macromolecule Metabolic Process (GO:0060255)	1/162	2.896068e-01	3.441779e-01	0	0	2.999091e+00	3.716567e+00	IGF2BP2
GO_Biological_Process_2023	Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	1/163	2.911108e-01	3.441779e-01	0	0	2.980428e+00	3.678001e+00	ADGRG7
GO_Biological_Process_2023	Nitrogen Compound Transport (GO:0071705)	1/163	2.911108e-01	3.441779e-01	0	0	2.980428e+00	3.678001e+00	RHD
GO_Biological_Process_2023	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	2/525	3.023977e-01	3.556698e-01	0	0	1.858031e+00	2.222227e+00	TRIM58;HLA-DRB1
GO_Biological_Process_2023	Negative Regulation Of Cytokine Production (GO:0001818)	1/178	3.133013e-01	3.664087e-01	0	0	2.725782e+00	3.163515e+00	HLA-DRB1
GO_Biological_Process_2023	Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374)	1/179	3.147563e-01	3.664087e-01	0	0	2.710332e+00	3.133025e+00	HLA-DRB1
GO_Biological_Process_2023	Macromolecule Biosynthetic Process (GO:0009059)	1/183	3.205464e-01	3.710199e-01	0	0	2.650228e+00	3.015239e+00	ALAS2
GO_Biological_Process_2023	Phosphate-Containing Compound Metabolic Process (GO:0006796)	1/184	3.219864e-01	3.710199e-01	0	0	2.635612e+00	2.986797e+00	PSPH
GO_Biological_Process_2023	Defense Response To Virus (GO:0051607)	1/189	3.291420e-01	3.770757e-01	0	0	2.564868e+00	2.850251e+00	IFI27
GO_Biological_Process_2023	Intracellular Monoatomic Cation Homeostasis (GO:0030003)	1/190	3.305642e-01	3.770757e-01	0	0	2.551168e+00	2.824027e+00	ALAS2
GO_Biological_Process_2023	Regulation Of Cell Differentiation (GO:0045595)	1/193	3.348133e-01	3.800131e-01	0	0	2.510925e+00	2.747409e+00	HEMGN
GO_Biological_Process_2023	Regulation Of Translation (GO:0006417)	1/202	3.474032e-01	3.923409e-01	0	0	2.397403e+00	2.534701e+00	IGF2BP2
GO_Biological_Process_2023	Regulation Of MAPK Cascade (GO:0043408)	1/204	3.501692e-01	3.935069e-01	0	0	2.373543e+00	2.490651e+00	HLA-DRB1
GO_Biological_Process_2023	Protein Stabilization (GO:0050821)	1/208	3.556669e-01	3.977162e-01	0	0	2.327206e+00	2.405774e+00	AHSP
GO_Biological_Process_2023	Proteasomal Protein Catabolic Process (GO:0010498)	1/220	3.718890e-01	4.138177e-01	0	0	2.198352e+00	2.174521e+00	IFI27
GO_Biological_Process_2023	Positive Regulation Of Protein Modification Process (GO:0031401)	1/225	3.785299e-01	4.191526e-01	0	0	2.148737e+00	2.087412e+00	HLA-DRB1
GO_Biological_Process_2023	Apoptotic Process (GO:0006915)	1/228	3.824815e-01	4.214723e-01	0	0	2.120017e+00	2.037495e+00	IFI27
GO_Biological_Process_2023	Positive Regulation Of Phosphorylation (GO:0042327)	1/231	3.864086e-01	4.237427e-01	0	0	2.092047e+00	1.989243e+00	HLA-DRB1
GO_Biological_Process_2023	Regulation Of Autophagy (GO:0010506)	1/241	3.993235e-01	4.358002e-01	0	0	2.003862e+00	1.839512e+00	TRIM58
GO_Biological_Process_2023	Regulation Of ERK1 And ERK2 Cascade (GO:0070372)	1/244	4.031460e-01	4.378667e-01	0	0	1.978822e+00	1.797673e+00	HLA-DRB1
GO_Biological_Process_2023	Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091)	1/246	4.056811e-01	4.385219e-01	0	0	1.962469e+00	1.770516e+00	TRIM58
GO_Biological_Process_2023	Regulation Of Protein Phosphorylation (GO:0001932)	1/265	4.292463e-01	4.617958e-01	0	0	1.819475e+00	1.538775e+00	HLA-DRB1
GO_Biological_Process_2023	Inorganic Cation Transmembrane Transport (GO:0098662)	1/284	4.518985e-01	4.838724e-01	0	0	1.695682e+00	1.346876e+00	RHD
GO_Biological_Process_2023	Positive Regulation Of MAPK Cascade (GO:0043410)	1/310	4.814794e-01	5.131259e-01	0	0	1.550951e+00	1.133578e+00	HLA-DRB1
GO_Biological_Process_2023	Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161)	1/319	4.913511e-01	5.211996e-01	0	0	1.506366e+00	1.070418e+00	IFI27
GO_Biological_Process_2023	Negative Regulation Of Gene Expression (GO:0010629)	1/336	5.094997e-01	5.379369e-01	0	0	1.428686e+00	9.633999e-01	IGF2BP2
GO_Biological_Process_2023	Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)	1/367	5.409808e-01	5.685307e-01	0	0	1.305611e+00	8.021303e-01	IFI27
GO_Biological_Process_2023	Positive Regulation Of Protein Phosphorylation (GO:0001934)	1/377	5.507085e-01	5.760868e-01	0	0	1.270239e+00	7.577603e-01	HLA-DRB1
GO_Biological_Process_2023	Nervous System Development (GO:0007399)	1/433	6.015764e-01	6.244383e-01	0	0	1.102416e+00	5.602499e-01	IGF2BP2
GO_Biological_Process_2023	Protein Ubiquitination (GO:0016567)	1/434	6.024316e-01	6.244383e-01	0	0	1.099814e+00	5.573650e-01	TRIM58
GO_Biological_Process_2023	Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	1/557	6.950261e-01	7.171405e-01	0	0	8.511142e-01	3.096404e-01	HLA-DRB1
GO_Biological_Process_2023	Positive Regulation Of Cellular Process (GO:0048522)	1/594	7.184979e-01	7.380046e-01	0	0	7.964875e-01	2.633128e-01	HBZ
GO_Biological_Process_2023	Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	1/763	8.051194e-01	8.232527e-01	0	0	6.144293e-01	1.331866e-01	IFI27
GO_Biological_Process_2023	Negative Regulation Of DNA-templated Transcription (GO:0045892)	1/1025	8.905113e-01	9.064846e-01	0	0	4.509813e-01	5.229554e-02	IFI27
GO_Biological_Process_2023	Regulation Of Gene Expression (GO:0010468)	1/1127	9.127131e-01	9.249370e-01	0	0	4.079192e-01	3.725675e-02	IGF2BP2
GO_Biological_Process_2023	Positive Regulation Of DNA-templated Transcription (GO:0045893)	1/1243	9.326448e-01	9.409349e-01	0	0	3.675425e-01	2.562907e-02	HLA-DRB1
GO_Biological_Process_2023	Regulation Of DNA-templated Transcription (GO:0006355)	1/1922	9.857068e-01	9.888375e-01	0	0	2.290093e-01	3.296891e-03	HLA-DRB1
GO_Biological_Process_2023	Regulation Of Transcription By RNA Polymerase II (GO:0006357)	1/2028	9.888375e-01	9.888375e-01	0	0	2.157580e-01	2.421936e-03	IFI27
